fold,fit_train_start_x,fit_train_end_x,validation_start_x,validation_end_x,test_start,test_end,fit_train_rows_x,validation_rows_x,test_rows_x,BTC_auc,BTC_threshold_mode,BTC_raw_short_threshold,BTC_raw_long_threshold,BTC_short_threshold_was_extreme,BTC_long_threshold_was_extreme,BTC_adjusted_threshold,BTC_adjusted_short_threshold,BTC_adjusted_long_threshold,BTC_threshold,BTC_short_threshold,BTC_long_threshold,BTC_threshold_ema_alpha,BTC_validation_probability_min,BTC_validation_probability_max,BTC_validation_threshold_sharpe,BTC_validation_threshold_pnl,BTC_validation_threshold_trades,BTC_validation_threshold_trade_fraction,BTC_validation_threshold_win_rate,BTC_validation_threshold_tie_trades,BTC_validation_threshold_tie_trade_fraction,BTC_fit_weight_min,BTC_fit_weight_mean,BTC_fit_weight_max,BTC_fit_weight_effective_rows,BTC_test_trades,BTC_test_trade_fraction,BTC_test_tie_trades,BTC_test_tie_trade_fraction,BTC_win_rate,BTC_pnl,BTC_test_sharpe,BTC_best_iteration,BTC_model_path,fit_train_start_y,fit_train_end_y,validation_start_y,validation_end_y,fit_train_rows_y,validation_rows_y,test_rows_y,ETH_auc,ETH_threshold_mode,ETH_raw_short_threshold,ETH_raw_long_threshold,ETH_short_threshold_was_extreme,ETH_long_threshold_was_extreme,ETH_adjusted_threshold,ETH_adjusted_short_threshold,ETH_adjusted_long_threshold,ETH_threshold,ETH_short_threshold,ETH_long_threshold,ETH_threshold_ema_alpha,ETH_validation_probability_min,ETH_validation_probability_max,ETH_validation_threshold_sharpe,ETH_validation_threshold_pnl,ETH_validation_threshold_trades,ETH_validation_threshold_trade_fraction,ETH_validation_threshold_win_rate,ETH_validation_threshold_tie_trades,ETH_validation_threshold_tie_trade_fraction,ETH_fit_weight_min,ETH_fit_weight_mean,ETH_fit_weight_max,ETH_fit_weight_effective_rows,ETH_test_trades,ETH_test_trade_fraction,ETH_test_tie_trades,ETH_test_tie_trade_fraction,ETH_win_rate,ETH_pnl,ETH_test_sharpe,ETH_best_iteration,ETH_model_path
10,2022-01-01T04:30:00+00:00,2023-08-29T04:00:00+00:00,2023-08-29T04:30:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:30:00+00:00,2023-11-27T04:00:00+00:00,29021,2878,1437,0.5615623182787362,double,0.38,0.6,False,False,0.49,0.38,0.6,0.4954322028085,0.394338651038,0.596525754579,0.7,0.2943102389362499,0.6804847301078432,10.897542695307225,68.20000000000002,317,0.1101459346768589,0.6750788643533123,0,0.0,0.5333741214006669,1.0000000000000002,1.6826054274791142,26193.719265719352,193,0.1343075852470424,0,0.0,0.616580310880829,21.200000000000003,6.045037418687287,386,results/btc_eth_external_30m/models/fold_010_BTC.txt,2022-01-01T04:30:00+00:00,2023-08-29T04:00:00+00:00,2023-08-29T04:30:00+00:00,2023-10-28T04:00:00+00:00,29026,2879,1440,0.5387809488395153,double,0.42,0.62,False,False,0.52,0.42,0.62,0.5218258807659443,0.4271638717828885,0.616487889749,0.7,0.3290571470243718,0.6658061097567396,8.072773706574639,48.10000000000001,284,0.0986453629732546,0.6501766784452296,1,0.0003473428273706,0.5333519641243483,1.0,1.6825355291621622,26173.939168517565,151,0.1048611111111111,0,0.0,0.5562913907284768,0.2000000000000028,0.0634604941081375,129,results/eth_btc_external_30m/models/fold_010_ETH.txt
11,2022-01-01T04:30:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T04:30:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:30:00+00:00,2023-12-27T04:00:00+00:00,30460,2876,1440,0.5312598923710035,double,0.42,0.55,False,False,0.485,0.42,0.55,0.48812966084255,0.4123015953114,0.5639577263737,0.7,0.3588294267052569,0.6478761419671134,8.714406293525743,90.60000000000002,849,0.2952016689847009,0.6148409893992933,0,0.0,0.5155534595823542,1.0000000000000002,1.7217347378345964,27229.384474625323,321,0.2229166666666666,0,0.0,0.573208722741433,10.200000000000006,2.228594729954116,187,results/btc_eth_external_30m/models/fold_011_BTC.txt,2022-01-01T04:30:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T04:30:00+00:00,2023-11-27T04:00:00+00:00,30465,2880,1440,0.5330785853173913,double,0.0,0.52,True,False,0.465845927232541,0.411691854465082,0.52,0.482639913292562,0.416333459660424,0.5489463669247,0.7,0.411691854465082,0.5755880743966103,4.322309951732293,46.70000000000002,901,0.3128472222222222,0.5844444444444444,1,0.0003472222222222,0.5155668033418171,1.0000000000000002,1.7217793004571016,27206.792766101124,85,0.0590277777777777,0,0.0,0.5647058823529412,1.400000000000003,0.5932105706081557,37,results/eth_btc_external_30m/models/fold_011_ETH.txt
12,2022-01-01T04:30:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:30:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:30:00+00:00,2024-01-26T04:00:00+00:00,31899,2877,1440,0.5469233367105707,double,0.41,0.54,False,False,0.475,0.41,0.54,0.478938898252765,0.41069047859342,0.5471873179121101,0.7,0.3988253789940079,0.6062058487688666,5.397730948413055,49.600000000000016,656,0.2280152937087243,0.5975609756097561,0,0.0,0.4982147865620931,1.0000000000000002,1.7613730239643364,28233.034499279325,312,0.2166666666666666,0,0.0,0.5641025641025641,4.800000000000007,1.061462531143599,101,results/btc_eth_external_30m/models/fold_012_BTC.txt,2022-01-01T04:30:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:30:00+00:00,2023-12-27T04:00:00+00:00,31905,2880,1440,0.558403676082046,double,0.0,0.54,True,False,0.4854919420977551,0.4309838841955103,0.54,0.4846363334561972,0.4265887568349844,0.54268391007741,0.7,0.4309838841955103,0.5780183427666676,5.931819688856585,39.000000000000014,339,0.1177083333333333,0.6194690265486725,0,0.0,0.4982263957696425,1.0,1.7614140667947755,28209.856936622946,132,0.0916666666666666,0,0.0,0.6363636363636364,19.200000000000003,6.644994196931956,36,results/eth_btc_external_30m/models/fold_012_ETH.txt
13,2022-01-01T04:30:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:30:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:30:00+00:00,2024-02-25T04:00:00+00:00,33336,2880,1440,0.5688973984339264,double,0.44,0.56,False,False,0.5,0.44,0.56,0.4936816694758295,0.431207143578026,0.556156195373633,0.7,0.4227438229453818,0.583089229289369,1.6873030935043167,8.800000000000004,209,0.0725694444444444,0.5789473684210527,0,0.0,0.4813501386228863,0.9999999999999998,1.801515572141885,29204.54052506737,98,0.0680555555555555,0,0.0,0.5816326530612245,4.600000000000003,1.8223809559575743,61,results/btc_eth_external_30m/models/fold_013_BTC.txt,2022-01-01T04:30:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:30:00+00:00,2024-01-26T04:00:00+00:00,33345,2880,1440,0.5583231512189446,double,0.41,0.5700000000000001,False,False,0.49,0.41,0.5700000000000001,0.4883909000368592,0.4149766270504953,0.5618051730232231,0.7,0.3779324780469696,0.6267254606019124,3.590741964982304,20.000000000000004,241,0.0836805555555555,0.6016597510373444,0,0.0,0.4813374735935636,1.0,1.8014681716204857,29182.15885515245,146,0.1013888888888888,0,0.0,0.5616438356164384,1.6000000000000028,0.5169309933415336,81,results/eth_btc_external_30m/models/fold_013_ETH.txt
14,2022-01-01T04:30:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:30:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:30:00+00:00,2024-03-26T04:00:00+00:00,34776,2880,1440,0.5592775339247628,double,0.45,0.53,False,False,0.49,0.45,0.53,0.4911045008427488,0.4443621430734078,0.5378468586120899,0.7,0.3720644674073668,0.6539450656520199,3.2076810681104573,45.400000000000006,1535,0.5329861111111112,0.5719869706840391,0,0.0,0.4649083809520679,1.0,1.8419866827863127,30146.602087011823,675,0.46875,0,0.0,0.5822222222222222,32.400000000000006,4.894423287154449,197,results/btc_eth_external_30m/models/fold_014_BTC.txt,2022-01-01T04:30:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:30:00+00:00,2024-02-25T04:00:00+00:00,34785,2880,1440,0.5494127984392903,double,0.35,0.6,False,False,0.475,0.35,0.6,0.4790172700110578,0.3694929881151486,0.588541551906967,0.7,0.2947289292977314,0.7081490745094305,6.055759618952344,31.20000000000001,210,0.0729166666666666,0.638095238095238,0,0.0,0.4648964943914374,1.0,1.841939587729991,30123.73696712752,84,0.0583333333333333,0,0.0,0.6190476190476191,9.6,4.145043664510669,266,results/eth_btc_external_30m/models/fold_014_ETH.txt
15,2022-01-01T04:30:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:30:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:30:00+00:00,2024-04-25T04:00:00+00:00,36216,2880,1440,0.5465299578026508,double,0.41,0.52,False,False,0.465,0.41,0.52,0.4728313502528246,0.4203086429220223,0.525354057583627,0.7,0.3778815316771101,0.648911505732673,4.952705831296049,57.600000000000016,1044,0.3625,0.5862068965517241,0,0.0,0.44891991584009,1.0,1.882912657618024,31057.33580769677,549,0.38125,0,0.0,0.5555555555555556,1.2434497875801752e-14,2.068864476220884e-15,163,results/btc_eth_external_30m/models/fold_015_BTC.txt,2022-01-01T04:30:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:30:00+00:00,2024-03-26T04:00:00+00:00,36225,2880,1440,0.5375298486634001,double,0.39,0.55,False,False,0.47,0.39,0.55,0.4727051810033174,0.3838478964345446,0.5615624655720901,0.7,0.330678515236577,0.6585286664645923,7.704541975777134,63.500000000000014,535,0.1857638888888889,0.6217228464419475,1,0.0003472222222222,0.4489198929500548,1.0000000000000002,1.882912561609949,31033.388666755443,228,0.1583333333333333,0,0.0,0.5526315789473685,-1.1999999999999955,-0.3096131810987214,142,results/eth_btc_external_30m/models/fold_015_ETH.txt
16,2022-01-01T04:30:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:30:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:30:00+00:00,2024-05-25T04:00:00+00:00,37656,2880,1440,0.5911187971146538,double,0.4,0.6,False,False,0.5,0.4,0.6,0.4918494050758474,0.4060925928766067,0.5776062172750881,0.7,0.3714092997309337,0.6562784403538062,6.810160999580032,32.800000000000004,185,0.0642361111111111,0.654054054054054,0,0.0,0.4333772656301504,1.0,1.924285993054139,31936.87429622997,228,0.1583333333333333,1,0.0006944444444444,0.6343612334801763,32.10000000000001,8.474205233035425,236,results/btc_eth_external_30m/models/fold_016_BTC.txt,2022-01-01T04:30:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:30:00+00:00,2024-04-25T04:00:00+00:00,37665,2880,1440,0.5613690402667985,double,0.44,0.58,False,False,0.51,0.44,0.58,0.4988115543009952,0.4231543689303634,0.574468739671627,0.7,0.3724945649906023,0.647945462753542,6.766502870431721,50.90000000000001,445,0.1545138888888889,0.6193693693693694,1,0.0003472222222222,0.4333765244275396,1.0,1.9242827019590236,31912.390431913143,197,0.1368055555555555,0,0.0,0.6091370558375635,19.000000000000007,5.346439151454625,127,results/eth_btc_external_30m/models/fold_016_ETH.txt
17,2022-01-01T04:30:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:30:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:30:00+00:00,2024-06-24T04:00:00+00:00,39096,2880,1423,0.5672265748654638,double,0.37,0.61,False,False,0.49,0.37,0.61,0.4905548215227542,0.380827777862982,0.6002818651825265,0.7,0.3102286768873019,0.7679115910969826,8.55830769581738,47.40000000000001,246,0.0854166666666666,0.6626016260162602,0,0.0,0.4182728990234362,0.9999999999999998,1.9660991316837824,32785.438978814105,214,0.1503865073787772,0,0.0,0.5841121495327103,11.000000000000004,2.968729076422235,873,results/btc_eth_external_30m/models/fold_017_BTC.txt,2022-01-01T04:30:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:30:00+00:00,2024-05-25T04:00:00+00:00,39105,2880,1440,0.592593235641364,double,0.46,0.5700000000000001,False,False,0.515,0.46,0.5700000000000001,0.5101434662902986,0.448946310679109,0.5713406219014882,0.7,0.3859251496579561,0.636255813194937,5.928223027662464,57.70000000000002,737,0.2559027777777777,0.5991847826086957,1,0.0003472222222222,0.4182719196309475,1.0,1.9660945280321327,32760.47509815669,309,0.2145833333333333,0,0.0,0.6343042071197411,43.80000000000001,9.918276050054343,102,results/eth_btc_external_30m/models/fold_017_ETH.txt
18,2022-01-01T04:30:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:30:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:30:00+00:00,2024-07-24T04:00:00+00:00,40536,2863,1439,0.5498690511243007,double,0.44,0.61,False,False,0.525,0.44,0.61,0.5146664464568262,0.4222483333588946,0.6070845595547579,0.7,0.3291585713951553,0.6946046108066438,9.27635853610331,81.60000000000001,615,0.2148096402375131,0.6292682926829268,0,0.0,0.4035992270835457,1.0,2.008344458258654,33603.33291636425,217,0.1507991660875608,0,0.0,0.6267281105990783,27.800000000000004,7.492371245671356,510,results/btc_eth_external_30m/models/fold_018_BTC.txt,2022-01-01T04:30:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:30:00+00:00,2024-06-24T04:00:00+00:00,40545,2880,1439,0.5434133767467101,double,0.46,0.58,False,False,0.52,0.46,0.58,0.5170430398870896,0.4566838932037327,0.5774021865704464,0.7,0.3587010448187412,0.672003884250798,9.713187157522242,104.40000000000002,909,0.315625,0.6193619361936193,0,0.0,0.4036170872393139,0.9999999999999998,2.008433331929498,33576.67722442213,486,0.3377345378735232,1,0.0006949270326615,0.5443298969072164,-9.89999999999999,-1.748812401228099,176,results/eth_btc_external_30m/models/fold_018_ETH.txt
19,2022-01-01T04:30:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:30:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:30:00+00:00,2024-08-23T04:00:00+00:00,41976,2862,1440,0.54560929614258,double,0.44,0.6,False,False,0.52,0.44,0.6,0.5183999339370479,0.4346745000076684,0.6021253678664273,0.7,0.3898909716177705,0.6321682782582905,7.971226709354794,56.80000000000001,404,0.1411600279524807,0.6336633663366337,0,0.0,0.389366072373537,1.0,2.05110632637049,34389.63213591024,149,0.1034722222222222,0,0.0,0.5167785234899329,-10.4,-3.293883435361873,166,results/btc_eth_external_30m/models/fold_019_BTC.txt,2022-01-01T04:30:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:30:00+00:00,2024-07-24T04:00:00+00:00,41985,2879,1440,0.5313117983326869,double,0.44,0.63,False,False,0.535,0.44,0.63,0.5296129119661268,0.4450051679611199,0.6142206559711338,0.7,0.3510213678785269,0.6906951762858826,7.739027838870612,60.600000000000016,483,0.1677665856200069,0.6252587991718427,0,0.0,0.3893541619412688,1.0,2.05104358448128,34364.214587492985,321,0.2229166666666666,0,0.0,0.5295950155763239,-14.999999999999996,-3.2459160126564117,269,results/eth_btc_external_30m/models/fold_019_ETH.txt
20,2022-01-01T04:30:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:30:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:30:00+00:00,2024-09-22T04:00:00+00:00,43399,2879,1440,0.5624034152372123,double,0.0,0.58,True,False,0.4864962356554934,0.3929924713109868,0.58,0.4960673451399597,0.4054970799199913,0.5866376103599282,0.7,0.3929924713109868,0.6052579180326499,3.748746308493586,18.600000000000005,192,0.066689822855158,0.609375,0,0.0,0.3756942709473651,1.0,2.0951100092802726,35137.352043963794,66,0.0458333333333333,0,0.0,0.5909090909090909,4.200000000000001,2.0318931924059704,131,results/btc_eth_external_30m/models/fold_020_BTC.txt,2022-01-01T04:30:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:30:00+00:00,2024-08-23T04:00:00+00:00,43425,2879,1440,0.5580831674588023,double,0.46,0.5700000000000001,False,False,0.515,0.46,0.5700000000000001,0.5193838735898381,0.455501550388336,0.5832661967913402,0.7,0.4257415525884522,0.5997742478699315,4.000148171644133,24.60000000000001,294,0.1021187912469607,0.6020408163265306,0,0.0,0.3755084774240206,1.0000000000000002,2.094073906521939,35122.0261163152,77,0.0534722222222222,0,0.0,0.6233766233766234,9.400000000000002,4.243518882715698,54,results/eth_btc_external_30m/models/fold_020_ETH.txt
21,2022-01-01T04:30:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:30:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:30:00+00:00,2024-10-22T04:00:00+00:00,44838,2880,1440,0.5593063387550135,double,0.45,0.6,False,False,0.525,0.45,0.6,0.5163202035419879,0.4366491239759974,0.5959912831079784,0.7,0.3841330995633277,0.622971565649586,4.605271254935651,35.30000000000001,457,0.1586805555555555,0.5986842105263158,1,0.0003472222222222,0.3622595223340076,1.0000000000000002,2.138623135992103,35862.62010005131,186,0.1291666666666666,0,0.0,0.6129032258064516,19.200000000000003,5.565394010924143,155,results/btc_eth_external_30m/models/fold_021_BTC.txt,2022-01-01T04:30:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:30:00+00:00,2024-09-22T04:00:00+00:00,44864,2880,1440,0.560153687455812,double,0.45,0.56,False,False,0.505,0.45,0.56,0.5093151620769515,0.4516504651165008,0.5669798590374021,0.7,0.4055661007101941,0.6055998345752902,4.1381563500760326,32.000000000000014,463,0.1607638888888889,0.593952483801296,0,0.0,0.3620974689238644,1.0,2.1376664429286167,35848.83055916902,166,0.1152777777777777,0,0.0,0.5783132530120482,6.800000000000004,2.0683934287733607,66,results/eth_btc_external_30m/models/fold_021_ETH.txt
22,2022-01-01T04:30:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:30:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:30:00+00:00,2024-11-21T04:00:00+00:00,46278,2880,1437,0.5398683801832582,double,0.43,0.62,False,False,0.525,0.43,0.62,0.5223960610625964,0.4319947371927992,0.6127973849323936,0.7,0.3428963094060395,0.6667809621746733,8.597439323917177,59.30000000000002,379,0.1315972222222222,0.6428571428571429,1,0.0003472222222222,0.3492167242159034,1.0,2.182487053997139,36559.87268637069,209,0.1454418928322895,0,0.0,0.5980861244019139,16.000000000000007,4.363365273971649,387,results/btc_eth_external_30m/models/fold_022_BTC.txt,2022-01-01T04:30:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:30:00+00:00,2024-10-22T04:00:00+00:00,46304,2880,1437,0.5436207619225037,double,0.42,0.5700000000000001,False,False,0.495,0.42,0.5700000000000001,0.4992945486230854,0.4294951395349503,0.5690939577112206,0.7,0.3896597887842714,0.649388704570154,5.663577082921478,38.20000000000001,356,0.1236111111111111,0.6151685393258427,0,0.0,0.3490588783723902,1.0,2.181500570572646,36548.43475491751,194,0.1350034794711204,0,0.0,0.5773195876288659,7.600000000000003,2.140174677360721,112,results/eth_btc_external_30m/models/fold_022_ETH.txt
23,2022-01-01T04:30:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:30:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:30:00+00:00,2024-12-21T04:00:00+00:00,47718,2877,1440,0.5393492667658482,double,0.36,0.59,False,False,0.475,0.36,0.59,0.4892188183187789,0.3815984211578398,0.5968392154797181,0.7,0.3410534807798501,0.6673856718511403,6.295779531501854,34.60000000000001,239,0.0830726451164407,0.6359832635983264,0,0.0,0.3365673335770462,1.0000000000000002,2.226746588362415,37229.17896115724,119,0.0826388888888888,0,0.0,0.5210084033613446,-7.399999999999999,-2.6247248522925397,361,results/btc_eth_external_30m/models/fold_023_BTC.txt,2022-01-01T04:30:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:30:00+00:00,2024-11-21T04:00:00+00:00,47744,2877,1440,0.5589295639822134,double,0.42,0.56,False,False,0.49,0.42,0.56,0.4927883645869256,0.4228485418604851,0.5627281873133663,0.7,0.4053104993991016,0.6186999180482065,2.5213398763314987,18.40000000000001,410,0.1425095585679527,0.5804878048780487,0,0.0,0.3364307652864,1.0,2.225843045609044,37219.01214969446,200,0.1388888888888889,0,0.0,0.58,8.800000000000004,2.4396824423911414,92,results/eth_btc_external_30m/models/fold_023_ETH.txt
24,2022-01-01T04:30:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:30:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:30:00+00:00,2025-01-20T04:00:00+00:00,49158,2877,1440,0.5343638832943646,double,0.41,0.6,False,False,0.505,0.41,0.6,0.5002656454956337,0.4014795263473519,0.5990517646439154,0.7,0.3731849617540447,0.642711601732459,6.823577768297691,30.200000000000006,157,0.0545707334028501,0.6624203821656051,0,0.0,0.3242952873590106,1.0000000000000002,2.2713374544641547,37871.66330344678,69,0.0479166666666666,0,0.0,0.5652173913043478,1.2000000000000015,0.5644127175243503,196,results/btc_eth_external_30m/models/fold_024_BTC.txt,2022-01-01T04:30:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:30:00+00:00,2024-12-21T04:00:00+00:00,49184,2877,1440,0.5296127122508444,double,0.44,0.59,False,False,0.515,0.44,0.59,0.5083365093760777,0.4348545625581455,0.5818184561940098,0.7,0.3830597505838982,0.634186411773302,6.422791723843879,34.6,230,0.0799443865137295,0.6391304347826087,0,0.0,0.3241771891915466,1.0,2.2705103046364496,37862.43227549758,118,0.0819444444444444,0,0.0,0.4915254237288136,-13.6,-4.815117638233212,106,results/eth_btc_external_30m/models/fold_024_ETH.txt
25,2022-01-01T04:30:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:30:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:30:00+00:00,2025-02-19T04:00:00+00:00,50595,2880,1439,0.5456614652167529,double,0.45,0.59,False,False,0.52,0.45,0.59,0.5140796936486901,0.4354438579042056,0.5927155293931746,0.7,0.4130949080729758,0.6077849919060545,6.622994497865927,30.200000000000003,166,0.0576388888888888,0.6566265060240963,0,0.0,0.3124243058264281,1.0,2.316477199388107,38485.98462990886,28,0.0194579569145239,0,0.0,0.6785714285714286,6.2,4.704287590964401,90,results/btc_eth_external_30m/models/fold_025_BTC.txt,2022-01-01T04:30:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:30:00+00:00,2025-01-20T04:00:00+00:00,50621,2880,1439,0.5391822563895906,double,0.46,0.56,False,False,0.51,0.46,0.56,0.5095009528128234,0.4524563687674436,0.566545536858203,0.7,0.4295247138750853,0.5885114223239106,1.3309427424431337,6.000000000000004,156,0.0541666666666666,0.5769230769230769,0,0.0,0.3123220628096598,1.0,2.315719116189317,38477.36637275587,27,0.0187630298818624,0,0.0,0.5555555555555556,8.881784197001252e-16,6.665903791484015e-16,48,results/eth_btc_external_30m/models/fold_025_ETH.txt
26,2022-01-01T04:30:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:30:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:30:00+00:00,2025-03-21T04:00:00+00:00,52035,2879,1440,0.5239644119458188,double,0.45,0.6,False,False,0.525,0.45,0.6,0.521723908094607,0.4456331573712617,0.5978146588179524,0.7,0.4055785346870456,0.6066720549217901,6.239909166857605,27.6,156,0.0541854810698159,0.6538461538461539,0,0.0,0.300905419092339,1.0,2.3618668840280512,39075.13409545648,79,0.0548611111111111,0,0.0,0.6075949367088608,7.400000000000002,3.285394681920171,102,results/btc_eth_external_30m/models/fold_026_BTC.txt,2022-01-01T04:30:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:30:00+00:00,2025-02-19T04:00:00+00:00,52061,2879,1440,0.5354124748490946,double,0.45,0.55,False,False,0.5,0.45,0.55,0.5028502858438471,0.4507369106302331,0.5549636610574609,0.7,0.4131377463118304,0.6026364554970952,-1.4822587246925882,-11.399999999999991,447,0.1552622438346648,0.5413870246085011,0,0.0,0.3008028715024374,1.0,2.3610619674620548,39067.99431392988,177,0.1229166666666666,0,0.0,0.5536723163841808,-0.599999999999997,-0.1757401599744903,61,results/eth_btc_external_30m/models/fold_026_ETH.txt
27,2022-01-01T04:30:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:30:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:30:00+00:00,2025-04-20T04:00:00+00:00,53475,2879,1440,0.5330416735910091,double,0.46,0.5700000000000001,False,False,0.515,0.46,0.5700000000000001,0.5170171724283821,0.4556899472113785,0.5783443976453857,0.7,0.4259504232222666,0.583438138493279,5.993374388325384,31.40000000000001,217,0.0753733935394234,0.6359447004608295,0,0.0,0.2897409924427856,1.0,2.407562346956888,39639.57475807897,77,0.0534722222222222,0,0.0,0.5324675324675324,-3.1999999999999984,-1.4144088115798523,74,results/btc_eth_external_30m/models/fold_027_BTC.txt,2022-01-01T04:30:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:30:00+00:00,2025-03-21T04:00:00+00:00,53501,2879,1440,0.5427828589999535,double,0.47,0.5700000000000001,False,False,0.52,0.47,0.5700000000000001,0.5148550857531541,0.4642210731890699,0.5654890983172383,0.7,0.4164132531812791,0.5999786731155052,3.403101940185665,28.90000000000001,557,0.1934699548454324,0.5845323741007195,1,0.0003473428273706,0.2896526966120381,1.0,2.4068286650718744,39632.884115903165,257,0.1784722222222222,0,0.0,0.556420233463035,0.4000000000000039,0.0972899586669137,76,results/eth_btc_external_30m/models/fold_027_ETH.txt
28,2022-01-01T04:30:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:30:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:30:00+00:00,2025-05-20T04:00:00+00:00,54914,2880,1440,0.5283082757686577,double,0.43,0.55,False,False,0.49,0.43,0.55,0.4981051517285146,0.4377069841634136,0.5585033192936157,0.7,0.4126234999292051,0.592984367139832,2.701352585087456,15.400000000000006,251,0.0871527777777777,0.5896414342629482,0,0.0,0.2789378770727985,1.0000000000000002,2.4536763779812096,40179.13066683733,78,0.0541666666666666,0,0.0,0.5512820512820513,-0.5999999999999979,-0.2645925365970084,79,results/btc_eth_external_30m/models/fold_028_BTC.txt,2022-01-01T04:30:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:30:00+00:00,2025-04-20T04:00:00+00:00,54940,2880,1440,0.5181521616566933,double,0.43,0.59,False,False,0.51,0.43,0.59,0.5114565257259462,0.440266321956721,0.5826467294951715,0.7,0.3649031304566811,0.6481233393480765,6.835732563739175,48.20000000000002,391,0.1357638888888888,0.6240409207161125,0,0.0,0.2788696285365122,1.0,2.4530760298926864,40172.33718316031,272,0.1888888888888888,0,0.0,0.5661764705882353,5.200000000000006,1.232162557721981,218,results/eth_btc_external_30m/models/fold_028_ETH.txt
