fold,fit_train_start_x,fit_train_end_x,validation_start_x,validation_end_x,test_start,test_end,fit_train_rows_x,validation_rows_x,test_rows_x,BTC_auc,BTC_threshold_mode,BTC_raw_short_threshold,BTC_raw_long_threshold,BTC_short_threshold_was_extreme,BTC_long_threshold_was_extreme,BTC_adjusted_threshold,BTC_adjusted_short_threshold,BTC_adjusted_long_threshold,BTC_threshold,BTC_short_threshold,BTC_long_threshold,BTC_threshold_ema_alpha,BTC_validation_probability_min,BTC_validation_probability_max,BTC_validation_threshold_sharpe,BTC_validation_threshold_pnl,BTC_validation_threshold_trades,BTC_validation_threshold_trade_fraction,BTC_validation_threshold_win_rate,BTC_validation_threshold_tie_trades,BTC_validation_threshold_tie_trade_fraction,BTC_fit_weight_min,BTC_fit_weight_mean,BTC_fit_weight_max,BTC_fit_weight_effective_rows,BTC_test_trades,BTC_test_trade_fraction,BTC_test_tie_trades,BTC_test_tie_trade_fraction,BTC_win_rate,BTC_pnl,BTC_test_sharpe,BTC_best_iteration,BTC_model_path,fit_train_start_y,fit_train_end_y,validation_start_y,validation_end_y,fit_train_rows_y,validation_rows_y,test_rows_y,ETH_auc,ETH_threshold_mode,ETH_raw_short_threshold,ETH_raw_long_threshold,ETH_short_threshold_was_extreme,ETH_long_threshold_was_extreme,ETH_adjusted_threshold,ETH_adjusted_short_threshold,ETH_adjusted_long_threshold,ETH_threshold,ETH_short_threshold,ETH_long_threshold,ETH_threshold_ema_alpha,ETH_validation_probability_min,ETH_validation_probability_max,ETH_validation_threshold_sharpe,ETH_validation_threshold_pnl,ETH_validation_threshold_trades,ETH_validation_threshold_trade_fraction,ETH_validation_threshold_win_rate,ETH_validation_threshold_tie_trades,ETH_validation_threshold_tie_trade_fraction,ETH_fit_weight_min,ETH_fit_weight_mean,ETH_fit_weight_max,ETH_fit_weight_effective_rows,ETH_test_trades,ETH_test_trade_fraction,ETH_test_tie_trades,ETH_test_tie_trade_fraction,ETH_win_rate,ETH_pnl,ETH_test_sharpe,ETH_best_iteration,ETH_model_path
10,2022-01-01T04:05:00+00:00,2023-08-29T04:00:00+00:00,2023-08-29T04:05:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:05:00+00:00,2023-11-27T04:00:00+00:00,174142,17266,8620,0.5340375746873465,double,0.38,0.6,False,False,0.49,0.38,0.6,0.4960286966305,0.3982248186079999,0.593832574653,0.7,0.2722506892301439,0.7006517187391567,8.73688054345601,92.40000000000002,885,0.0512568052820572,0.6148571428571429,10,0.0005791729410401,0.5338347251835801,1.0,1.6841139915945476,156919.62357155792,603,0.069953596287703,2,0.0002320185614849,0.5956738768718802,43.20000000000002,6.944033317787817,196,results/btc_eth_external_5m/models/fold_010_BTC.txt,2022-01-01T04:05:00+00:00,2023-08-29T04:00:00+00:00,2023-08-29T04:05:00+00:00,2023-10-28T04:00:00+00:00,174155,17274,8639,0.5265309781067217,double,0.42,0.56,False,False,0.49,0.42,0.56,0.4951722364140957,0.4208407010471914,0.5695037717810001,0.7,0.2752355705540331,0.6941368671052187,11.867388397453547,248.9000000000001,3442,0.199259001968276,0.59654263111632,29,0.0016788236656246,0.533844191466116,1.0,1.6841438553297354,156642.55296559716,1314,0.1521009376085195,9,0.0010417872438939,0.5601532567049808,9.900000000000023,1.069803685245768,412,results/eth_btc_external_5m/models/fold_010_ETH.txt
11,2022-01-01T04:05:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T04:05:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:05:00+00:00,2023-12-27T04:00:00+00:00,182770,17258,8640,0.5372126905668213,double,0.4,0.56,False,False,0.48,0.4,0.56,0.48480860898915,0.3994674455824,0.5701497723959,0.7,0.3428258187268848,0.6324003197617483,9.786932121918651,140.60000000000002,1618,0.0937536215088654,0.6044776119402985,10,0.0005794414184725,0.5161256992384295,1.0000000000000002,1.7237026093413188,163046.92913584528,472,0.0546296296296296,1,0.0001157407407407,0.5307855626326964,-21.099999999999987,-3.770546563640123,100,results/btc_eth_external_5m/models/fold_011_BTC.txt,2022-01-01T04:05:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T04:05:00+00:00,2023-11-27T04:00:00+00:00,182789,17279,8640,0.5299030000705156,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5020516709242286,0.4272522103141574,0.5768511315343,0.7,0.3540328148233844,0.6202559996737534,7.629703276987721,93.90000000000002,1185,0.0685803576595867,0.6003401360544217,9,0.0005208634758955,0.516048863681177,1.0,1.7234460019863238,162792.42380553737,574,0.0664351851851851,1,0.0001157407407407,0.5410122164048866,-15.099999999999994,-2.451921357394628,203,results/eth_btc_external_5m/models/fold_011_ETH.txt
12,2022-01-01T04:05:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:05:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:05:00+00:00,2024-01-26T04:00:00+00:00,191408,17260,8639,0.5385445274345215,double,0.44,0.58,False,False,0.51,0.44,0.58,0.502442582696745,0.42784023367472,0.57704493171877,0.7,0.3869066854737558,0.608183890659877,4.172047945338979,45.20000000000002,907,0.0525492468134414,0.5834254143646409,2,0.0001158748551564,0.4987624117535041,1.0,1.763367217069386,169023.71126660085,159,0.0184049079754601,0,0.0,0.6540880503144654,28.200000000000006,8.924914481997627,67,results/btc_eth_external_5m/models/fold_012_BTC.txt,2022-01-01T04:05:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:05:00+00:00,2023-12-27T04:00:00+00:00,191429,17279,8640,0.5249705981115009,double,0.46,0.55,False,False,0.505,0.46,0.55,0.5041155012772687,0.4501756630942473,0.5580553394602901,0.7,0.4367211934320669,0.5711737925880097,-0.7664599656338394,-10.09999999999997,1325,0.0766826783957405,0.5515933232169955,7,0.0004051160368076,0.4986592184612703,1.0,1.7630023786929194,168777.71489245995,114,0.0131944444444444,0,0.0,0.5701754385964912,3.000000000000002,1.099310365927748,78,results/eth_btc_external_5m/models/fold_012_ETH.txt
13,2022-01-01T04:05:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:05:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:05:00+00:00,2024-02-25T04:00:00+00:00,200028,17279,8640,0.5324606010145343,double,0.39,0.55,False,False,0.47,0.39,0.55,0.4797327748090235,0.401352070102416,0.5581134795156311,0.7,0.3277380761733271,0.6907503808798376,6.659995559291324,116.70000000000007,2370,0.1371607153191735,0.5830866807610994,5,0.0002893685977197,0.481845409887616,1.0,1.803428646194092,174820.66701694968,1099,0.127199074074074,2,0.0002314814814814,0.5697356426618049,27.800000000000026,3.283707910041271,205,results/btc_eth_external_5m/models/fold_013_BTC.txt,2022-01-01T04:05:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:05:00+00:00,2024-01-26T04:00:00+00:00,200068,17280,8640,0.5236526682497684,double,0.45,0.5700000000000001,False,False,0.51,0.45,0.5700000000000001,0.5082346503831806,0.4500526989282742,0.5664166018380871,0.7,0.4098511427297828,0.6013439080472913,-0.2792637593216976,-3.999999999999968,1561,0.0903356481481481,0.5542014111610006,2,0.0001157407407407,0.4817085394617383,1.0,1.8029163739138556,174589.02391989532,1024,0.1185185185185185,5,0.0005787037037037,0.5171736997055937,-70.89999999999998,-8.590048353731706,156,results/eth_btc_external_5m/models/fold_013_ETH.txt
14,2022-01-01T04:05:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:05:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:05:00+00:00,2024-03-26T04:00:00+00:00,208668,17279,8640,0.5255943109888523,double,0.0,0.54,True,False,0.472117063391869,0.4042341267837379,0.54,0.4744017768170154,0.4033695097793414,0.5454340438546894,0.7,0.4042341267837379,0.6014181284513,4.774544029947441,71.30000000000004,1717,0.0993691764569709,0.5787631271878646,3,0.0001736211586318,0.465338461286756,1.0,1.8437514655229756,180449.7248391525,378,0.04375,0,0.0,0.5555555555555556,7.105427357601002e-15,1.425148043758357e-15,63,results/btc_eth_external_5m/models/fold_014_BTC.txt,2022-01-01T04:05:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:05:00+00:00,2024-02-25T04:00:00+00:00,208708,17280,8640,0.5237998321783653,double,0.45,0.54,False,False,0.495,0.45,0.54,0.4989703951149542,0.4500158096784823,0.5479249805514261,0.7,0.4301418788973731,0.5799872177318796,2.469281609996953,33.50000000000004,1411,0.0816550925925926,0.5688920454545454,3,0.0001736111111111,0.4652032273364522,1.0,1.8432156452226904,180222.5409464147,210,0.0243055555555555,0,0.0,0.5952380952380952,15.000000000000004,4.073279694756791,98,results/eth_btc_external_5m/models/fold_014_ETH.txt
15,2022-01-01T04:05:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:05:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:05:00+00:00,2024-04-25T04:00:00+00:00,217307,17280,8640,0.5490909207981782,double,0.44,0.53,False,False,0.485,0.44,0.53,0.4818205330451046,0.4290108529338024,0.5346302131564069,0.7,0.4135009690700557,0.581189637767342,3.43076307524371,58.00000000000006,2192,0.1268518518518518,0.5703839122486288,4,0.0002314814814814,0.4493040501859431,1.0,1.884585971537285,185889.7547861082,831,0.0961805555555555,0,0.0,0.5728038507821901,25.80000000000001,3.5039043961566563,50,results/btc_eth_external_5m/models/fold_015_BTC.txt,2022-01-01T04:05:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:05:00+00:00,2024-03-26T04:00:00+00:00,217348,17280,8640,0.5381301039262809,double,0.44,0.54,False,False,0.49,0.44,0.54,0.4926911185344862,0.4430047429035447,0.5423774941654278,0.7,0.4246823709715732,0.5814837180587521,3.907298605011292,50.50000000000002,1286,0.0744212962962962,0.5775526110678099,3,0.0001736111111111,0.4491617451832052,1.0,1.8839890794956295,185670.03752868364,584,0.0675925925925925,1,0.0001157407407407,0.5677530017152659,12.70000000000001,2.05676347111576,114,results/eth_btc_external_5m/models/fold_015_ETH.txt
16,2022-01-01T04:05:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:05:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:05:00+00:00,2024-05-25T04:00:00+00:00,225947,17280,8640,0.5467645832275999,double,0.41,0.55,False,False,0.48,0.41,0.55,0.4805461599135314,0.4157032558801407,0.5453890639469221,0.7,0.3969101196709334,0.63611473052991,3.853879131273612,53.10000000000004,1458,0.084375,0.575840768702814,1,5.787037037037037e-05,0.4337170378327055,1.0,1.9258581461312585,191145.82796640115,1195,0.1383101851851851,0,0.0,0.5640167364016736,18.20000000000003,2.0570281124822056,98,results/btc_eth_external_5m/models/fold_016_BTC.txt,2022-01-01T04:05:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:05:00+00:00,2024-04-25T04:00:00+00:00,225988,17280,8640,0.5429524801899823,double,0.45,0.59,False,False,0.52,0.45,0.59,0.5118073355603459,0.4479014228710634,0.5757132482496283,0.7,0.3482244648820877,0.637456434880731,5.066716053600118,71.70000000000003,1542,0.0892361111111111,0.5814406229720961,1,5.787037037037037e-05,0.4335710711774304,1.0,1.925210002185773,190933.0590785392,1360,0.1574074074074074,2,0.0002314814814814,0.5780559646539027,54.80000000000004,5.829380013685599,600,results/eth_btc_external_5m/models/fold_016_ETH.txt
17,2022-01-01T04:05:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:05:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:05:00+00:00,2024-06-24T04:00:00+00:00,234587,17280,8578,0.5418458340062591,double,0.45,0.58,False,False,0.515,0.45,0.58,0.5046638479740595,0.4397109767640422,0.5696167191840766,0.7,0.36579454514996,0.6878364423331175,9.572750685571162,175.20000000000005,2595,0.1501736111111111,0.5931353644427304,2,0.0001157407407407,0.418558645638649,1.0,1.967507155005462,196223.75499161324,1312,0.1529494054558172,23,0.0026812776871065,0.5787432117920869,51.50000000000003,5.643579974948654,212,results/btc_eth_external_5m/models/fold_017_BTC.txt,2022-01-01T04:05:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:05:00+00:00,2024-05-25T04:00:00+00:00,234628,17280,8640,0.5466780712672867,double,0.44,0.61,False,False,0.525,0.44,0.61,0.5210422006681038,0.442370426861319,0.5997139744748885,0.7,0.3579081384967445,0.6852531749546504,5.894813200236825,75.30000000000003,1263,0.0730902777777777,0.5888888888888889,3,0.0001736111111111,0.4184080562434029,1.0,1.9667992835621124,196019.87443039467,694,0.080324074074074,0,0.0,0.5504322766570605,-6.399999999999988,-0.9462757580804332,793,results/eth_btc_external_5m/models/fold_017_ETH.txt
18,2022-01-01T04:05:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:05:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:05:00+00:00,2024-07-24T04:00:00+00:00,243227,17218,8634,0.5397406786467449,double,0.41,0.5700000000000001,False,False,0.49,0.41,0.5700000000000001,0.4943991543922179,0.4189132930292126,0.5698850157552231,0.7,0.3558780164161141,0.6773971998307536,8.436803529570126,103.8,1194,0.0693460332210477,0.6049069373942471,12,0.0006969450574979,0.4038346636309902,1.0,2.0095822642506054,201121.351040287,730,0.084549455640491,1,0.0001158211721102,0.5692729766803841,17.90000000000002,2.594242094224621,165,results/btc_eth_external_5m/models/fold_018_BTC.txt,2022-01-01T04:05:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:05:00+00:00,2024-06-24T04:00:00+00:00,243268,17280,8639,0.5440615990058217,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.5098126602004311,0.4407111280583957,0.5789141923424665,0.7,0.3763542132078061,0.6615510940475089,7.267391352904695,106.00000000000004,1649,0.0954282407407407,0.5914893617021276,4,0.0002314814814814,0.4037046723859809,1.0,2.008935395311397,200917.1777646423,918,0.1062622988771848,3,0.0003472624146313,0.5792349726775956,38.70000000000002,5.0166118283748045,373,results/eth_btc_external_5m/models/fold_018_ETH.txt
19,2022-01-01T04:05:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:05:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:05:00+00:00,2024-08-23T04:00:00+00:00,251867,17212,8640,0.521969440072018,double,0.4,0.59,False,False,0.495,0.4,0.59,0.4948197463176653,0.4056739879087637,0.5839655047265669,0.7,0.3333425954464107,0.7045842619664814,8.871238005298562,96.70000000000002,941,0.0546711596560539,0.6137339055793991,9,0.0005228910062746,0.3895435873871931,1.0,2.052109097205543,205838.52987354525,684,0.0791666666666666,1,0.0001157407407407,0.5358711566617862,-24.29999999999999,-3.6101027799706737,308,results/btc_eth_external_5m/models/fold_019_BTC.txt,2022-01-01T04:05:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:05:00+00:00,2024-07-24T04:00:00+00:00,251908,17279,8640,0.521613879232651,double,0.42,0.58,False,False,0.5,0.42,0.58,0.5029437980601293,0.4262133384175187,0.57967425770274,0.7,0.3654891178605508,0.6572840648700798,6.549592928846562,70.10000000000002,892,0.0516233578332079,0.5995500562429696,3,0.0001736211586318,0.389432915149012,1.0,2.0515260777075124,205632.37998010343,621,0.071875,0,0.0,0.5362318840579711,-21.59999999999999,-3.3656345284357845,527,results/eth_btc_external_5m/models/fold_019_ETH.txt
20,2022-01-01T04:05:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:05:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:05:00+00:00,2024-09-22T04:00:00+00:00,260445,17274,8640,0.5416690501863877,double,0.44,0.56,False,False,0.5,0.44,0.56,0.4984459238952996,0.4297021963726291,0.5671896514179702,0.7,0.3914635103713011,0.6301003323128777,4.061973448300753,49.300000000000026,1136,0.065763575315503,0.5798764342453663,3,0.0001736714136853,0.3758857751282529,1.0,2.0962470690149764,210303.0856786735,338,0.0391203703703703,1,0.0001157407407407,0.6172106824925816,37.30000000000001,8.037936580548266,79,results/btc_eth_external_5m/models/fold_020_BTC.txt,2022-01-01T04:05:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:05:00+00:00,2024-08-23T04:00:00+00:00,260548,17279,8640,0.545532009043317,double,0.46,0.56,False,False,0.51,0.46,0.56,0.5078831394180388,0.4498640015252556,0.565902277310822,0.7,0.4231605643778865,0.5864700236805888,2.609430760687603,40.400000000000034,1837,0.1063140228022455,0.5679214402618658,4,0.0002314948781758,0.3755885249016903,1.0,2.094589358195824,210166.3678235904,308,0.0356481481481481,0,0.0,0.6428571428571429,48.40000000000001,10.97835854760453,135,results/eth_btc_external_5m/models/fold_020_ETH.txt
21,2022-01-01T04:05:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:05:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:05:00+00:00,2024-10-22T04:00:00+00:00,269079,17280,8640,0.5416394052542297,double,0.45,0.55,False,False,0.5,0.45,0.55,0.4995337771685899,0.4439106589117887,0.5551568954253912,0.7,0.4121443152955802,0.6120375343415795,5.824425865415496,81.40000000000003,1508,0.0872685185185185,0.5856573705179283,2,0.0001157407407407,0.362426954938836,1.0,2.139682128210411,214644.3259354861,486,0.05625,3,0.0003472222222222,0.6024844720496895,40.500000000000014,7.26480149367321,63,results/btc_eth_external_5m/models/fold_021_BTC.txt,2022-01-01T04:05:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:05:00+00:00,2024-09-22T04:00:00+00:00,269187,17280,8640,0.5447474853006276,double,0.44,0.58,False,False,0.51,0.44,0.58,0.5093649418254116,0.4429592004575767,0.5757706831932465,0.7,0.3943075972583394,0.6167637969991966,7.548733490511778,84.70000000000002,980,0.0567129629629629,0.6036772216547498,1,5.787037037037037e-05,0.3621408005104175,1.0000000000000002,2.137992740850968,214529.197951626,620,0.0717592592592592,1,0.0001157407407407,0.5783521809369951,25.300000000000008,3.986193474150721,255,results/eth_btc_external_5m/models/fold_021_ETH.txt
22,2022-01-01T04:05:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:05:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:05:00+00:00,2024-11-21T04:00:00+00:00,277719,17280,8623,0.5200015487620273,double,0.44,0.59,False,False,0.515,0.44,0.59,0.510360133150577,0.4411731976735367,0.5795470686276174,0.7,0.3555722007017169,0.6551669738989168,7.422849581440339,94.70000000000005,1267,0.0733217592592592,0.5974643423137876,5,0.0002893518518518,0.3493608164460802,1.0000000000000002,2.183459567975811,218818.85985471855,575,0.0666821291893772,0,0.0,0.542608695652174,-13.399999999999991,-2.17501625660446,143,results/btc_eth_external_5m/models/fold_022_BTC.txt,2022-01-01T04:05:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:05:00+00:00,2024-10-22T04:00:00+00:00,277827,17280,8623,0.5299076120266222,double,0.4,0.56,False,False,0.48,0.4,0.56,0.4888094825476235,0.412887760137273,0.564731204957974,0.7,0.345719594918873,0.6835929712135135,8.03174013327127,120.30000000000004,1740,0.1006944444444444,0.5941278065630398,3,0.0001736111111111,0.3490761148127711,1.0,2.181680219874925,218728.4153953889,695,0.0805983996288994,2,0.0002319378406587,0.5714285714285714,19.600000000000016,2.916749035369702,1028,results/eth_btc_external_5m/models/fold_022_ETH.txt
23,2022-01-01T04:05:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:05:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:05:00+00:00,2024-12-21T04:00:00+00:00,286359,17263,8640,0.5297726592522279,double,0.41,0.5700000000000001,False,False,0.49,0.41,0.5700000000000001,0.4961080399451731,0.419351959302061,0.5728641205882853,0.7,0.3387661168842557,0.702175486293388,5.533539117490962,68.30000000000003,1180,0.0683542837282048,0.5879354290569244,3,0.000173782077275,0.3366828507927735,1.0,2.2275842968837094,222830.46083982405,463,0.0535879629629629,1,0.0001157407407407,0.5757575757575758,16.70000000000001,3.043739384625599,237,results/btc_eth_external_5m/models/fold_023_BTC.txt,2022-01-01T04:05:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:05:00+00:00,2024-11-21T04:00:00+00:00,286467,17263,8640,0.5331740200778967,double,0.43,0.5700000000000001,False,False,0.5,0.43,0.5700000000000001,0.4966428447642871,0.4248663280411819,0.5684193614873922,0.7,0.3653896158355369,0.6328193843729233,5.994026368111528,74.60000000000002,1198,0.0693969761918554,0.5901502504173622,0,0.0,0.3364320056762794,1.0,2.225924638124326,222751.7265022318,541,0.0626157407407407,0,0.0,0.5878003696857671,31.400000000000013,5.303697234915844,516,results/eth_btc_external_5m/models/fold_023_ETH.txt
24,2022-01-01T04:05:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:05:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:05:00+00:00,2025-01-20T04:00:00+00:00,294999,17263,8640,0.5372914899905744,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5023324119835519,0.4268055877906183,0.5778592361764856,0.7,0.3446813034748731,0.6828050544721119,4.2207612867651605,51.20000000000002,1135,0.0657475525690783,0.5807590467784642,2,0.0001158547181833,0.3244186223061652,1.0,2.272276196452426,226671.42362091813,701,0.0811342592592592,1,0.0001157407407407,0.5642857142857143,10.900000000000018,1.6097164192129805,269,results/btc_eth_external_5m/models/fold_024_BTC.txt,2022-01-01T04:05:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:05:00+00:00,2024-12-21T04:00:00+00:00,295107,17263,8640,0.5261818841363617,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.5024928534292861,0.4354598984123545,0.5695258084462177,0.7,0.3845409270375453,0.6309129498877081,6.071238151613253,78.30000000000003,1287,0.0745525111510166,0.5894245723172629,1,5.792735909169901e-05,0.324171827255882,1.0,2.270547607279048,226610.8797162894,678,0.0784722222222222,1,0.0001157407407407,0.5480059084194978,-9.29999999999999,-1.391450696631051,384,results/eth_btc_external_5m/models/fold_024_ETH.txt
25,2022-01-01T04:05:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:05:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:05:00+00:00,2025-02-19T04:00:00+00:00,303622,17280,8636,0.5309899702922959,double,0.45,0.5700000000000001,False,False,0.51,0.45,0.5700000000000001,0.5076997235950655,0.4430416763371855,0.5723577708529457,0.7,0.3348904573797361,0.6850931505688485,5.458037040417082,94.30000000000004,2297,0.1329282407407407,0.5784655623365301,3,0.0001736111111111,0.3125295210354459,1.0,2.317333719653893,230350.5196659421,1022,0.1183418249189439,1,0.0001157943492357,0.5386875612144956,-31.099999999999984,-3.782235776571341,237,results/btc_eth_external_5m/models/fold_025_BTC.txt,2022-01-01T04:05:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:05:00+00:00,2025-01-20T04:00:00+00:00,303730,17280,8636,0.5291125783679053,double,0.41,0.58,False,False,0.495,0.41,0.58,0.4972478560287858,0.4176379695237063,0.5768577425338653,0.7,0.3301113420173541,0.6886337831672542,8.764454038980555,92.30000000000004,868,0.0502314814814814,0.6147635524798154,1,5.787037037037037e-05,0.3122987547179863,1.0,2.3156226410746985,230304.89146539723,563,0.0651922186197313,1,0.0001157943492357,0.5765124555160143,21.100000000000005,3.4882558053158514,1173,results/eth_btc_external_5m/models/fold_025_ETH.txt
26,2022-01-01T04:05:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:05:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:05:00+00:00,2025-03-21T04:00:00+00:00,312262,17276,8640,0.5308538549494524,double,0.44,0.56,False,False,0.5,0.44,0.56,0.5023099170785197,0.4409125029011557,0.5637073312558838,0.7,0.3854029991286301,0.629612655842308,1.260450468312586,16.300000000000026,1277,0.0739175735123871,0.5626959247648903,1,5.788376939106274e-05,0.3009825721402885,0.9999999999999998,2.3625503641666685,233885.11796922053,510,0.0590277777777777,0,0.0,0.5803921568627451,22.800000000000008,3.959482488222798,115,results/btc_eth_external_5m/models/fold_026_BTC.txt,2022-01-01T04:05:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:05:00+00:00,2025-02-19T04:00:00+00:00,312370,17276,8640,0.5322759486554294,double,0.44,0.55,False,False,0.495,0.44,0.55,0.4956743568086357,0.4332913908571119,0.5580573227601596,0.7,0.4099421304672554,0.5983748679499,2.9989995870094712,41.70000000000003,1482,0.0857837462375549,0.5712356515867657,1,5.788376939106274e-05,0.3007718834459799,0.9999999999999998,2.3608965718958244,233851.4329265461,361,0.0417824074074074,0,0.0,0.5457063711911357,-6.399999999999992,-1.3106456791157657,184,results/eth_btc_external_5m/models/fold_026_ETH.txt
27,2022-01-01T04:05:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:05:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:05:00+00:00,2025-04-20T04:00:00+00:00,320902,17276,8638,0.5366282443229473,double,0.43,0.56,False,False,0.495,0.43,0.56,0.4971929751235559,0.4332737508703467,0.5611121993767652,0.7,0.3842701583612504,0.63674393998227,4.67042141951818,52.00000000000002,956,0.0553368835378559,0.5857740585774058,0,0.0,0.2897996704441343,0.9999999999999998,2.40812931672113,237270.92249778705,573,0.0663347997221579,3,0.0003473026163463,0.5824561403508772,27.300000000000008,4.4870711587261,119,results/btc_eth_external_5m/models/fold_027_BTC.txt,2022-01-01T04:05:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:05:00+00:00,2025-03-21T04:00:00+00:00,321010,17276,8640,0.5373466929116537,double,0.45,0.64,False,False,0.545,0.45,0.64,0.5302023070425907,0.4449874172571336,0.6154171968280479,0.7,0.3538484466014265,0.6415091996509215,5.5336254567122,70.60000000000004,1256,0.0727020143551748,0.5867834394904459,0,0.0,0.2896156960992573,0.9999999999999998,2.4066005571723568,237244.3778993681,526,0.0608796296296296,0,0.0,0.596958174904943,39.20000000000002,6.72955402876001,564,results/eth_btc_external_5m/models/fold_027_ETH.txt
28,2022-01-01T04:05:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:05:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:05:00+00:00,2025-05-20T04:00:00+00:00,329538,17278,8640,0.5349903068247143,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5026578925370668,0.430982125261104,0.5743336598130295,0.7,0.3419269718734868,0.6968807807793443,6.983395446305474,92.50000000000004,1361,0.0787706910522051,0.593519882179676,3,0.0001736312073156,0.2789761015943531,1.0,2.45409352837901,240510.8555054591,1037,0.1200231481481481,4,0.0004629629629629,0.5537270087124879,-3.799999999999976,-0.4608509051968424,369,results/btc_eth_external_5m/models/fold_028_BTC.txt,2022-01-01T04:05:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:05:00+00:00,2025-04-20T04:00:00+00:00,329646,17280,8640,0.5436088766781089,double,0.45,0.64,False,False,0.545,0.45,0.64,0.5405606921127772,0.4484962251771401,0.6326251590484143,0.7,0.3530701207932551,0.6352853830723781,8.118244254152389,98.60000000000004,1147,0.0663773148148148,0.6033129904097646,0,0.0,0.2788084627440154,1.0,2.452618845008759,240491.503249034,544,0.0629629629629629,0,0.0,0.5900735294117647,33.800000000000004,5.696385768804797,342,results/eth_btc_external_5m/models/fold_028_ETH.txt
