fold,fit_train_start_x,fit_train_end_x,validation_start_x,validation_end_x,test_start,test_end,fit_train_rows_x,validation_rows_x,test_rows_x,BTC_auc,BTC_threshold_mode,BTC_raw_short_threshold,BTC_raw_long_threshold,BTC_short_threshold_was_extreme,BTC_long_threshold_was_extreme,BTC_adjusted_threshold,BTC_adjusted_short_threshold,BTC_adjusted_long_threshold,BTC_threshold,BTC_short_threshold,BTC_long_threshold,BTC_threshold_ema_alpha,BTC_validation_probability_min,BTC_validation_probability_max,BTC_validation_threshold_sharpe,BTC_validation_threshold_pnl,BTC_validation_threshold_trades,BTC_validation_threshold_trade_fraction,BTC_validation_threshold_win_rate,BTC_validation_threshold_tie_trades,BTC_validation_threshold_tie_trade_fraction,BTC_fit_weight_min,BTC_fit_weight_mean,BTC_fit_weight_max,BTC_fit_weight_effective_rows,BTC_test_trades,BTC_test_trade_fraction,BTC_test_tie_trades,BTC_test_tie_trade_fraction,BTC_win_rate,BTC_pnl,BTC_test_sharpe,BTC_best_iteration,BTC_model_path,fit_train_start_y,fit_train_end_y,validation_start_y,validation_end_y,fit_train_rows_y,validation_rows_y,test_rows_y,ETH_auc,ETH_threshold_mode,ETH_raw_short_threshold,ETH_raw_long_threshold,ETH_short_threshold_was_extreme,ETH_long_threshold_was_extreme,ETH_adjusted_threshold,ETH_adjusted_short_threshold,ETH_adjusted_long_threshold,ETH_threshold,ETH_short_threshold,ETH_long_threshold,ETH_threshold_ema_alpha,ETH_validation_probability_min,ETH_validation_probability_max,ETH_validation_threshold_sharpe,ETH_validation_threshold_pnl,ETH_validation_threshold_trades,ETH_validation_threshold_trade_fraction,ETH_validation_threshold_win_rate,ETH_validation_threshold_tie_trades,ETH_validation_threshold_tie_trade_fraction,ETH_fit_weight_min,ETH_fit_weight_mean,ETH_fit_weight_max,ETH_fit_weight_effective_rows,ETH_test_trades,ETH_test_trade_fraction,ETH_test_tie_trades,ETH_test_tie_trade_fraction,ETH_win_rate,ETH_pnl,ETH_test_sharpe,ETH_best_iteration,ETH_model_path
10,2022-01-01T04:10:00+00:00,2023-08-29T04:00:00+00:00,2023-08-29T04:10:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:10:00+00:00,2023-11-27T04:00:00+00:00,87069,8630,4310,0.5248178708258716,double,0.43,0.56,False,False,0.495,0.43,0.56,0.4994444932725,0.422919141037,0.575969845508,0.7,0.3522853878481208,0.6413360536393449,9.257237975619002,141.90000000000003,1830,0.2120509849362688,0.5987958401751505,3,0.0003476245654692,0.5334598744687103,1.0,1.6829203350920572,78560.29350584361,568,0.1317865429234338,1,0.0002320185614849,0.5255731922398589,-30.699999999999992,-5.000678349583602,256,results/btc_eth_external_10m/models/fold_010_BTC.txt,2022-01-01T04:10:00+00:00,2023-08-29T04:00:00+00:00,2023-08-29T04:10:00+00:00,2023-10-28T04:00:00+00:00,87081,8637,4319,0.5373892841897995,double,0.42,0.5700000000000001,False,False,0.495,0.42,0.5700000000000001,0.503056846035,0.431993770419,0.574119921651,0.7,0.3729734642853558,0.6264516145999576,7.663810503082722,84.10000000000002,941,0.1089498668519161,0.605543710021322,3,0.0003473428273706,0.5334619971767859,1.0,1.6829270316567977,78460.1070211288,677,0.1567492475109979,3,0.0006946052326927,0.5771513353115727,25.900000000000013,3.9100486745388943,107,results/eth_btc_external_10m/models/fold_010_ETH.txt
11,2022-01-01T04:10:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T04:10:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:10:00+00:00,2023-12-27T04:00:00+00:00,91381,8628,4320,0.5426847530212706,double,0.42,0.54,False,False,0.48,0.42,0.54,0.48583334798175,0.4208757423111,0.5507909536524,0.7,0.4144353060980729,0.5768490388537393,2.219047609514444,24.900000000000016,966,0.1119610570236439,0.5699481865284974,1,0.0001159017153453,0.515678439844084,1.0,1.722197543234698,81655.59064258172,200,0.0462962962962962,0,0.0,0.645,32.2,9.069681015382258,90,results/btc_eth_external_10m/models/fold_011_BTC.txt,2022-01-01T04:10:00+00:00,2023-09-28T04:00:00+00:00,2023-09-28T04:10:00+00:00,2023-11-27T04:00:00+00:00,91398,8639,4320,0.5243193406115201,double,0.4,0.56,False,False,0.48,0.4,0.56,0.4869170538105,0.4095981311257,0.5642359764953,0.7,0.3618834843546332,0.6434501520959166,6.633951278729233,79.90000000000002,1127,0.130454913763167,0.5951957295373665,3,0.0003472624146313,0.5156968412266615,1.0,1.722258997841713,81548.23272333488,572,0.1324074074074074,0,0.0,0.5384615384615384,-17.599999999999994,-2.8587421860633957,117,results/eth_btc_external_10m/models/fold_011_ETH.txt
12,2022-01-01T04:10:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:10:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:10:00+00:00,2024-01-26T04:00:00+00:00,95699,8630,4320,0.535227281269094,double,0.43,0.54,False,False,0.485,0.43,0.54,0.485250004394525,0.42726272269333,0.54323728609572,0.7,0.424315274992685,0.5704636127010911,0.9208978622454032,9.700000000000014,848,0.0982618771726535,0.5619834710743802,1,0.0001158748551564,0.4983156700729592,1.0000000000000002,1.7617761514332522,84665.45786119299,323,0.0747685185185185,1,0.0002314814814814,0.5403726708074534,-8.899999999999991,-1.9274406782789015,80,results/btc_eth_external_10m/models/fold_012_BTC.txt,2022-01-01T04:10:00+00:00,2023-10-28T04:00:00+00:00,2023-10-28T04:10:00+00:00,2023-12-27T04:00:00+00:00,95718,8639,4320,0.5311852427114443,double,0.46,0.56,False,False,0.51,0.46,0.56,0.50307511614315,0.44487943933771,0.5612707929485901,0.7,0.4322492999694926,0.5636459377201855,1.9826432861427556,18.60000000000001,678,0.078481305706679,0.5712166172106825,4,0.0004630165528417,0.4983226230546974,1.0000000000000002,1.761800733436475,84556.20779941602,32,0.0074074074074074,0,0.0,0.5625,0.4000000000000003,0.2761566494936242,38,results/eth_btc_external_10m/models/fold_012_ETH.txt
13,2022-01-01T04:10:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:10:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:10:00+00:00,2024-02-25T04:00:00+00:00,100009,8640,4320,0.5337123708792058,double,0.0,0.55,True,False,0.474488162193414,0.3989763243868279,0.55,0.4777167148537472,0.4074622438787785,0.547971185828716,0.7,0.3989763243868279,0.6086455546919145,3.5256662108332923,38.70000000000002,927,0.1072916666666666,0.5788336933045356,1,0.0001157407407407,0.4814515512537889,1.0,1.8019426485641168,87574.88246254009,607,0.1405092592592592,2,0.0004629629629629,0.5619834710743802,6.800000000000015,1.0795595523211583,163,results/btc_eth_external_10m/models/fold_013_BTC.txt,2022-01-01T04:10:00+00:00,2023-11-27T04:00:00+00:00,2023-11-27T04:10:00+00:00,2024-01-26T04:00:00+00:00,100037,8640,4320,0.5336903270840443,double,0.44,0.54,False,False,0.49,0.44,0.54,0.493922534842945,0.441463831801313,0.546381237884577,0.7,0.4321915606768883,0.5623694417730959,1.793820735632921,15.300000000000011,558,0.0645833333333333,0.5709156193895871,1,0.0001157407407407,0.4814163683571458,1.0,1.8018109685190609,87470.39718380732,138,0.0319444444444444,0,0.0,0.6159420289855072,15.000000000000002,5.049286137163438,39,results/eth_btc_external_10m/models/fold_013_ETH.txt
14,2022-01-01T04:10:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:10:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:10:00+00:00,2024-03-26T04:00:00+00:00,104329,8640,4320,0.5336978285895074,double,0.39,0.5700000000000001,False,False,0.48,0.39,0.5700000000000001,0.4793150144561241,0.3952386731636335,0.5633913557486148,0.7,0.374440111578058,0.6355204870185827,2.139095079931326,17.80000000000001,533,0.0616898148148148,0.5743879472693032,2,0.0002314814814814,0.4649919029626874,1.0,1.84236619314893,90399.49758053348,271,0.0627314814814814,1,0.0002314814814814,0.5888888888888889,16.10000000000001,3.850059648957256,235,results/btc_eth_external_10m/models/fold_014_BTC.txt,2022-01-01T04:10:00+00:00,2023-12-27T04:00:00+00:00,2023-12-27T04:10:00+00:00,2024-02-25T04:00:00+00:00,104357,8640,4320,0.5307764005021389,double,0.43,0.55,False,False,0.49,0.43,0.55,0.4911767604528835,0.4334391495403939,0.5489143713653731,0.7,0.4098666277338623,0.5929597409403131,3.284245601768092,31.400000000000013,703,0.0813657407407407,0.5803698435277382,0,0.0,0.4649714916459369,1.0,1.8422853205150207,90290.76580703132,254,0.0587962962962963,0,0.0,0.5551181102362205,-0.1999999999999957,-0.048928392308193,65,results/eth_btc_external_10m/models/fold_014_ETH.txt
15,2022-01-01T04:10:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:10:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:10:00+00:00,2024-04-25T04:00:00+00:00,108649,8640,4320,0.5564185327867518,double,0.42,0.56,False,False,0.49,0.42,0.56,0.4867945043368372,0.41257160194909,0.5610174067245844,0.7,0.4005187433983064,0.612512025447618,5.463653620689109,52.70000000000002,724,0.0837962962962963,0.5963938973647711,3,0.0003472222222222,0.4490022532343236,0.9999999999999998,1.8833076792491568,93127.89676005256,312,0.0722222222222222,0,0.0,0.6346153846153846,44.400000000000006,9.990206224583522,185,results/btc_eth_external_10m/models/fold_015_BTC.txt,2022-01-01T04:10:00+00:00,2024-01-26T04:00:00+00:00,2024-01-26T04:10:00+00:00,2024-03-26T04:00:00+00:00,108677,8640,4320,0.5406783143852276,double,0.4,0.5700000000000001,False,False,0.485,0.4,0.5700000000000001,0.486853028135865,0.4100317448621181,0.563674311409612,0.7,0.3748421843683991,0.6575894394856656,6.473306621865748,54.20000000000002,547,0.0633101851851851,0.6106032906764168,0,0.0,0.4489628499256293,1.0000000000000002,1.8831424049029435,93020.69346999325,357,0.0826388888888888,1,0.0002314814814814,0.5730337078651685,11.100000000000003,2.3031244458354747,160,results/eth_btc_external_10m/models/fold_015_ETH.txt
16,2022-01-01T04:10:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:10:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:10:00+00:00,2024-05-25T04:00:00+00:00,112969,8640,4320,0.55069486410026,double,0.42,0.5700000000000001,False,False,0.495,0.42,0.5700000000000001,0.4925383513010511,0.417771480584727,0.5673052220173753,0.7,0.3847803848004786,0.6361761874522814,9.115210593148296,77.30000000000001,568,0.0657407407407407,0.6313932980599647,1,0.0001157407407407,0.433450825163033,1.0,1.9246633760339664,95763.92847365148,402,0.0930555555555555,0,0.0,0.5970149253731343,30.00000000000001,5.891578669489563,271,results/btc_eth_external_10m/models/fold_016_BTC.txt,2022-01-01T04:10:00+00:00,2024-02-25T04:00:00+00:00,2024-02-25T04:10:00+00:00,2024-04-25T04:00:00+00:00,112997,8640,4320,0.5493764676085118,double,0.46,0.58,False,False,0.52,0.46,0.58,0.5100559084407595,0.4450095234586355,0.5751022934228835,0.7,0.4005702143592853,0.6055611996311012,2.205384129405501,25.400000000000023,1015,0.1174768518518518,0.5694581280788177,0,0.0,0.433403198589186,1.0,1.9244518984750647,95657.52977729724,477,0.1104166666666666,0,0.0,0.5723270440251572,14.400000000000013,2.580871779508933,104,results/eth_btc_external_10m/models/fold_016_ETH.txt
17,2022-01-01T04:10:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:10:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:10:00+00:00,2024-06-24T04:00:00+00:00,117289,8640,4287,0.5510832423554501,double,0.42,0.5700000000000001,False,False,0.495,0.42,0.5700000000000001,0.4942615053903154,0.4193314441754181,0.5691915666052126,0.7,0.3802822932330689,0.6480404460687977,6.855164653470792,68.90000000000002,787,0.0910879629629629,0.6043256997455471,1,0.0001157407407407,0.4183490721383917,1.0,1.9665090516564625,98305.5369406961,396,0.0923722883135059,0,0.0,0.601010101010101,32.40000000000001,6.441868000126645,332,results/btc_eth_external_10m/models/fold_017_BTC.txt,2022-01-01T04:10:00+00:00,2024-03-26T04:00:00+00:00,2024-03-26T04:10:00+00:00,2024-05-25T04:00:00+00:00,117317,8640,4320,0.5512053573542446,double,0.45,0.58,False,False,0.515,0.45,0.58,0.5135167725322278,0.4485028570375906,0.578530688026865,0.7,0.3613248996136346,0.6504078546419366,3.1369583167841,42.90000000000003,1434,0.1659722222222222,0.5722260990928123,1,0.0001157407407407,0.4182815055316952,1.0,1.96619144525428,98202.58667375975,744,0.1722222222222222,2,0.0004629629629629,0.5700808625336927,19.20000000000002,2.7576420460891797,216,results/eth_btc_external_10m/models/fold_017_ETH.txt
18,2022-01-01T04:10:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:10:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:10:00+00:00,2024-07-24T04:00:00+00:00,121609,8607,4318,0.5302793614006209,double,0.44,0.59,False,False,0.515,0.44,0.59,0.5087784516170946,0.4337994332526255,0.5837574699815637,0.7,0.3557304544522849,0.6775537020669685,4.55614334443868,56.30000000000003,1183,0.1374462646682932,0.5822033898305085,3,0.0003485535029627,0.4036608478233193,1.0,2.008704068160479,100758.04504997564,592,0.1371005094951366,3,0.0006947660954145,0.5721561969439728,17.30000000000001,2.790782701893213,528,results/btc_eth_external_10m/models/fold_018_BTC.txt,2022-01-01T04:10:00+00:00,2024-04-25T04:00:00+00:00,2024-04-25T04:10:00+00:00,2024-06-24T04:00:00+00:00,121637,8640,4319,0.5312016842235461,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.5075550317596684,0.4425508571112772,0.5725592064080596,0.7,0.3490803156114319,0.6607664056692454,5.629159866372139,83.80000000000003,1709,0.1978009259259259,0.5828939660222613,2,0.0002314814814814,0.4036025194988638,1.0,2.0084138137470164,100654.14127980063,1031,0.2387126649687427,0,0.0,0.5373423860329777,-33.79999999999998,-4.089072235226061,276,results/eth_btc_external_10m/models/fold_018_ETH.txt
19,2022-01-01T04:10:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:10:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:10:00+00:00,2024-08-23T04:00:00+00:00,125929,8605,4320,0.5366090478855601,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5061335354851284,0.4311398299757876,0.5811272409944691,0.7,0.3846068414449073,0.6451639715395985,5.326054774291453,47.600000000000016,622,0.0722835560720511,0.5980707395498392,0,0.0,0.389409760892026,1.0000000000000002,2.051390574830424,103117.59633874235,374,0.086574074074074,0,0.0,0.5641711229946524,5.80000000000001,1.1717418008555849,249,results/btc_eth_external_10m/models/fold_019_BTC.txt,2022-01-01T04:10:00+00:00,2024-05-25T04:00:00+00:00,2024-05-25T04:10:00+00:00,2024-07-24T04:00:00+00:00,125957,8639,4320,0.5245941330038761,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5057665095279005,0.4337652571333831,0.5777677619224179,0.7,0.3804566171596911,0.6126551786690163,2.1633985490141505,17.20000000000001,485,0.0561407570320639,0.5752577319587628,0,0.0,0.3893412128929296,1.0,2.051029467499813,103016.18297889104,353,0.0817129629629629,0,0.0,0.5580736543909348,1.6000000000000083,0.3322536991360636,118,results/eth_btc_external_10m/models/fold_019_ETH.txt
20,2022-01-01T04:10:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:10:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:10:00+00:00,2024-09-22T04:00:00+00:00,130216,8638,4320,0.5394021850154029,double,0.45,0.58,False,False,0.515,0.45,0.58,0.5123400606455385,0.4443419489927363,0.5803381722983407,0.7,0.411942937776754,0.6093409714781388,4.69487262469458,43.20000000000002,657,0.0760592729798564,0.5923664122137404,2,0.0002315350775642,0.3757001141469046,1.0,2.095197855760051,105365.307598204,194,0.0449074074074074,0,0.0,0.6134020618556701,20.200000000000003,5.731973714438345,145,results/btc_eth_external_10m/models/fold_020_BTC.txt,2022-01-01T04:10:00+00:00,2024-06-24T04:00:00+00:00,2024-06-24T04:10:00+00:00,2024-08-23T04:00:00+00:00,130277,8639,4320,0.5385339057907506,double,0.46,0.56,False,False,0.51,0.46,0.56,0.5087299528583702,0.452129577140015,0.5653303285767254,0.7,0.4358592821278285,0.5711624639063297,-1.612307374791598,-14.399999999999984,603,0.0697997453408959,0.5422885572139303,0,0.0,0.3755148963854005,1.0000000000000002,2.0941649365722745,105285.52035346496,104,0.024074074074074,0,0.0,0.6057692307692307,9.400000000000004,3.635961919712389,52,results/eth_btc_external_10m/models/fold_020_ETH.txt
21,2022-01-01T04:10:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:10:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:10:00+00:00,2024-10-22T04:00:00+00:00,134534,8640,4320,0.535979633982813,double,0.43,0.59,False,False,0.51,0.43,0.59,0.5107020181936616,0.4343025846978209,0.5871014516895022,0.7,0.3591990847655234,0.6777133439932286,5.552022792701172,56.50000000000002,803,0.0929398148148148,0.5947630922693267,1,0.0001157407407407,0.3622694662749781,1.0000000000000002,2.138738250176396,107540.4727822152,504,0.1166666666666666,0,0.0,0.5873015873015873,28.800000000000008,5.039612698363698,443,results/btc_eth_external_10m/models/fold_021_BTC.txt,2022-01-01T04:10:00+00:00,2024-07-24T04:00:00+00:00,2024-07-24T04:10:00+00:00,2024-09-22T04:00:00+00:00,134596,8640,4320,0.5543456353294218,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.506118985857511,0.4436388731420045,0.5685990985730176,0.7,0.4118293415528826,0.5986020619813662,7.600758468175813,57.500000000000014,451,0.052199074074074,0.6266666666666667,1,0.0001157407407407,0.362080390477951,1.0,2.137621999217013,107469.51218412824,285,0.0659722222222222,2,0.0004629629629629,0.558303886925795,1.2000000000000064,0.2783097400635396,89,results/eth_btc_external_10m/models/fold_021_ETH.txt
22,2022-01-01T04:10:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:10:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:10:00+00:00,2024-11-21T04:00:00+00:00,138854,8640,4312,0.5277803271102333,double,0.39,0.59,False,False,0.49,0.39,0.59,0.4962106054580985,0.4032907754093462,0.5891304355068507,0.7,0.3480492357395406,0.6757498673732265,5.082569843132756,38.10000000000001,438,0.0506944444444444,0.6041189931350115,1,0.0001157407407407,0.3492154385917898,1.0,2.1825365839337367,109633.90525613676,187,0.0433673469387755,0,0.0,0.5989304812834224,14.600000000000003,4.208996242371726,499,results/btc_eth_external_10m/models/fold_022_BTC.txt,2022-01-01T04:10:00+00:00,2024-08-23T04:00:00+00:00,2024-08-23T04:10:00+00:00,2024-10-22T04:00:00+00:00,138916,8640,4312,0.5337331327860304,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.5053356957572535,0.4410916619426014,0.5695797295719054,0.7,0.3759447613505904,0.637189416701076,6.887519783883594,87.60000000000002,1257,0.1454861111111111,0.5945730247406225,4,0.0004629629629629,0.3490411898803093,1.0,2.181447559379029,109568.52087934596,496,0.1150278293135436,0,0.0,0.5564516129032258,0.8000000000000114,0.1402263891590969,189,results/eth_btc_external_10m/models/fold_022_ETH.txt
23,2022-01-01T04:10:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:10:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:10:00+00:00,2024-12-21T04:00:00+00:00,143174,8632,4320,0.5307655752547535,double,0.42,0.55,False,False,0.485,0.42,0.55,0.4883631816374295,0.4149872326228038,0.5617391306520553,0.7,0.4128469178053799,0.595541230913033,1.993492246746602,18.40000000000001,653,0.0756487488415199,0.5712098009188361,0,0.0,0.3365729963020617,1.0,2.226842786475037,111640.66421204394,124,0.0287037037037037,0,0.0,0.5483870967741935,-1.599999999999998,-0.5593731617778487,140,results/btc_eth_external_10m/models/fold_023_BTC.txt,2022-01-01T04:10:00+00:00,2024-09-22T04:00:00+00:00,2024-09-22T04:10:00+00:00,2024-11-21T04:00:00+00:00,143236,8632,4320,0.5328154239095076,double,0.46,0.59,False,False,0.525,0.46,0.59,0.519100708727176,0.4543274985827804,0.5838739188715716,0.7,0.3484976633518012,0.6561792351479063,3.136684783859653,48.50000000000004,1837,0.2128127896200185,0.5704148471615721,5,0.0005792400370713,0.3364147281782392,1.0000000000000002,2.225795648903886,111579.61912979968,675,0.15625,1,0.0002314814814814,0.5148367952522255,-49.49999999999999,-7.371288096836527,283,results/eth_btc_external_10m/models/fold_023_ETH.txt
24,2022-01-01T04:10:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:10:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:10:00+00:00,2025-01-20T04:00:00+00:00,147494,8632,4320,0.54904208794478,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.500008954491229,0.4324961697868412,0.5675217391956167,0.7,0.3997620554585142,0.6184910305982515,0.8442794437428219,7.100000000000012,541,0.0626737720111214,0.562962962962963,1,0.0001158480074142,0.3243148416653125,1.0,2.271534323193743,113565.19083222184,240,0.0555555555555555,0,0.0,0.5625,3.0000000000000053,0.7562896988742642,190,results/btc_eth_external_10m/models/fold_024_BTC.txt,2022-01-01T04:10:00+00:00,2024-10-22T04:00:00+00:00,2024-10-22T04:10:00+00:00,2024-12-21T04:00:00+00:00,147556,8632,4320,0.5274912838329358,double,0.45,0.54,False,False,0.495,0.45,0.54,0.5022302126181528,0.4512982495748341,0.5531621756614715,0.7,0.4313573222592619,0.576293720215102,4.132564526601068,44.00000000000002,874,0.1012511584800741,0.5835240274599542,0,0.0,0.3241737786645334,1.0,2.2705463035078197,113507.42603795508,265,0.0613425925925925,0,0.0,0.5094339622641509,-22.0,-5.217254701723706,60,results/eth_btc_external_10m/models/fold_024_ETH.txt
25,2022-01-01T04:10:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:10:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:10:00+00:00,2025-02-19T04:00:00+00:00,151806,8640,4319,0.5387658404283241,double,0.46,0.59,False,False,0.525,0.46,0.59,0.5175026863473687,0.4517488509360524,0.583256521758685,0.7,0.3848330512207476,0.6335431212553728,2.4823375440419637,33.40000000000003,1385,0.1603009259259259,0.5689530685920577,0,0.0,0.3124426960938782,1.0,2.316674657011008,115407.1807001934,593,0.1373003009956008,0,0.0,0.5615514333895447,6.400000000000011,1.0263239565703408,284,results/btc_eth_external_10m/models/fold_025_BTC.txt,2022-01-01T04:10:00+00:00,2024-11-21T04:00:00+00:00,2024-11-21T04:10:00+00:00,2025-01-20T04:00:00+00:00,151868,8640,4319,0.5291065698405364,double,0.44,0.56,False,False,0.5,0.44,0.56,0.5006690637854458,0.4433894748724503,0.5579486526984415,0.7,0.4003234731249712,0.6225978924223905,3.255051274995858,37.80000000000002,1035,0.1197916666666666,0.5758454106280193,0,0.0,0.3123195646197575,0.9999999999999996,2.315761671784782,115351.54729763987,597,0.1382264413058578,0,0.0,0.5510887772194305,-4.79999999999999,-0.7653520562433355,125,results/eth_btc_external_10m/models/fold_025_ETH.txt
26,2022-01-01T04:10:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:10:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:10:00+00:00,2025-03-21T04:00:00+00:00,156126,8639,4320,0.523787620881951,double,0.46,0.5700000000000001,False,False,0.515,0.46,0.5700000000000001,0.5157508059042106,0.4575246552808157,0.5739769565276056,0.7,0.4022435352835843,0.603914393825896,5.717649486864807,65.60000000000002,1018,0.1178377126982289,0.5913555992141454,0,0.0,0.3009129427371841,1.0,2.361988236335808,117175.71608939652,438,0.1013888888888888,0,0.0,0.5593607305936074,3.000000000000008,0.5594331260266296,165,results/btc_eth_external_10m/models/fold_026_BTC.txt,2022-01-01T04:10:00+00:00,2024-12-21T04:00:00+00:00,2024-12-21T04:10:00+00:00,2025-02-19T04:00:00+00:00,156188,8639,4320,0.5298904725782196,double,0.45,0.55,False,False,0.5,0.45,0.55,0.5002007191356338,0.4480168424617351,0.5523845958095325,0.7,0.4194674287086827,0.5825033274347413,1.6638352253091544,16.50000000000002,753,0.0871628660724621,0.5678191489361702,1,0.0001157541382104,0.3007981955831432,1.0,2.361087539192201,117122.94470883488,270,0.0625,0,0.0,0.5740740740740741,9.000000000000005,2.144802555817982,68,results/eth_btc_external_10m/models/fold_026_ETH.txt
27,2022-01-01T04:10:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:10:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:10:00+00:00,2025-04-20T04:00:00+00:00,160446,8639,4319,0.5351917601288833,double,0.45,0.5700000000000001,False,False,0.51,0.45,0.5700000000000001,0.5117252417712632,0.4522573965842447,0.5711930869582817,0.7,0.418319467677228,0.5940040166873708,6.861090444619889,51.40000000000001,440,0.050931820812594,0.6204545454545455,0,0.0,0.2897437840400805,1.0,2.4076490453671227,118869.45599567192,298,0.0689974531141467,0,0.0,0.5604026845637584,2.6000000000000068,0.588005793418774,142,results/btc_eth_external_10m/models/fold_027_BTC.txt,2022-01-01T04:10:00+00:00,2025-01-20T04:00:00+00:00,2025-01-20T04:10:00+00:00,2025-03-21T04:00:00+00:00,160508,8639,4320,0.5477023728407369,double,0.46,0.58,False,False,0.52,0.46,0.58,0.5140602157406902,0.4564050527385205,0.5717153787428597,0.7,0.4312545061840001,0.5778939284920154,0.6899915328756684,5.300000000000011,451,0.0522051163329089,0.5622222222222222,1,0.0001157541382104,0.2896439312695952,1.0,2.4068193108196403,118817.79680781224,168,0.0388888888888888,0,0.0,0.5952380952380952,12.000000000000004,3.643213780649076,63,results/eth_btc_external_10m/models/fold_027_ETH.txt
28,2022-01-01T04:10:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:10:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:10:00+00:00,2025-05-20T04:00:00+00:00,164765,8639,4320,0.5284776491713503,double,0.43,0.5700000000000001,False,False,0.5,0.43,0.5700000000000001,0.503517572531379,0.4366772189752734,0.5703579260874846,0.7,0.3732459564147555,0.6316183083245408,6.801455548793409,67.70000000000003,772,0.0893621946984604,0.6044098573281452,1,0.0001157541382104,0.2789320298679801,1.0,2.4536896594063786,120489.67004285211,493,0.1141203703703703,1,0.0002314814814814,0.5467479674796748,-7.89999999999999,-1.386048987650139,323,results/btc_eth_external_10m/models/fold_028_BTC.txt,2022-01-01T04:10:00+00:00,2025-02-19T04:00:00+00:00,2025-02-19T04:10:00+00:00,2025-04-20T04:00:00+00:00,164827,8640,4320,0.536285829257723,double,0.45,0.5700000000000001,False,False,0.51,0.45,0.5700000000000001,0.5112180647222071,0.4519215158215561,0.5705146136228579,0.7,0.4133241440532977,0.5957863563707225,5.345479825961917,40.60000000000001,449,0.0519675925925925,0.6057906458797327,0,0.0,0.2788523219729999,0.9999999999999998,2.4529884906027144,120437.15532465091,303,0.0701388888888888,0,0.0,0.6072607260726073,28.20000000000001,6.3943937582522965,89,results/eth_btc_external_10m/models/fold_028_ETH.txt
